====================================================================================================
FILE: raw/2024-25/monthly/April_Part-II_List_of_tables.pdf
PAGES: 572
====================================================================================================
Page   1 | text_chars=    0 | images= 1 | 
Page 138 | text_chars= 3488 | images= 1 | Details of Ongoing Projects having Cost Overruns w.r.t. to Original Schedule (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Original / 
Page 139 | text_chars= 3050 | images= 1 | Details of Ongoing Projects having Cost Overruns w.r.t. to Original Schedule (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Original / 
Page 140 | text_chars= 3271 | images= 1 | Details of Ongoing Projects having Cost Overruns w.r.t. to Original Schedule (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Original / 
Page 141 | text_chars= 3305 | images= 1 | Details of Ongoing Projects having Cost Overruns w.r.t. to Original Schedule (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Original / 
Page 142 | text_chars= 3201 | images= 1 | Details of Ongoing Projects having Cost Overruns w.r.t. to Original Schedule (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Original / 
Page 143 | text_chars= 3501 | images= 1 | Details of Ongoing Projects having Cost Overruns w.r.t. to Original Schedule (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Original / 
Page 144 | text_chars= 3557 | images= 1 | Details of Ongoing Projects having Cost Overruns w.r.t. to Original Schedule (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Original / 
Page 145 | text_chars= 3349 | images= 1 | Details of Ongoing Projects having Cost Overruns w.r.t. to Original Schedule (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Original / 
Page 146 | text_chars= 3294 | images= 1 | Details of Ongoing Projects having Cost Overruns w.r.t. to Original Schedule (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Original / 
Page 147 | text_chars= 3574 | images= 1 | Details of Ongoing Projects having Cost Overruns w.r.t. to Original Schedule (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Original / 
Page 148 | text_chars= 3517 | images= 1 | Details of Ongoing Projects having Cost Overruns w.r.t. to Original Schedule (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Original / 
Page 149 | text_chars= 3521 | images= 1 | Details of Ongoing Projects having Cost Overruns w.r.t. to Original Schedule (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Original / 
Page 150 | text_chars= 3352 | images= 1 | Details of Ongoing Projects having Cost Overruns w.r.t. to Original Schedule (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Original / 
Page 151 | text_chars= 3276 | images= 1 | Details of Ongoing Projects having Cost Overruns w.r.t. to Original Schedule (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Original / 
Page 152 | text_chars= 2704 | images= 1 | Details of Ongoing Projects having Cost Overruns w.r.t. to Original Schedule (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Original / 
Page 153 | text_chars= 2195 | images= 1 | Details of Ongoing Projects having Cost Overruns w.r.t. to Original Schedule (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Original / 
Page 154 | text_chars= 2338 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Annexure - VII Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (M
Page 155 | text_chars= 2812 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 156 | text_chars= 1809 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 157 | text_chars= 2188 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 158 | text_chars= 2707 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 159 | text_chars= 2456 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 160 | text_chars= 2414 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 161 | text_chars=  574 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 162 | text_chars= 2085 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 163 | text_chars= 2313 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 164 | text_chars= 1597 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 165 | text_chars= 2009 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 166 | text_chars= 2628 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 167 | text_chars= 2572 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 168 | text_chars= 2373 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 169 | text_chars= 2571 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 170 | text_chars= 2451 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 171 | text_chars= 2541 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 172 | text_chars= 1864 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 173 | text_chars= 2249 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 174 | text_chars= 2417 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 175 | text_chars= 2350 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 176 | text_chars= 2288 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 177 | text_chars= 2402 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 178 | text_chars= 2469 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 179 | text_chars= 2696 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 180 | text_chars= 1711 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 181 | text_chars= 2244 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 182 | text_chars= 2491 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 183 | text_chars= 2465 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 184 | text_chars= 2301 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 185 | text_chars= 2567 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 186 | text_chars= 2723 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 187 | text_chars= 2444 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 188 | text_chars= 2287 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 189 | text_chars= 2205 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 190 | text_chars= 2430 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 191 | text_chars= 2360 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 192 | text_chars= 2460 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 193 | text_chars= 2361 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 194 | text_chars= 2252 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 195 | text_chars= 2329 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 196 | text_chars= 2383 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 197 | text_chars= 2319 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 198 | text_chars= 2567 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 199 | text_chars= 2292 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 200 | text_chars= 2375 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 201 | text_chars= 2332 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 202 | text_chars= 2788 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 203 | text_chars= 2435 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 204 | text_chars= 2721 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 205 | text_chars= 2664 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 206 | text_chars= 2649 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 207 | text_chars= 2541 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 208 | text_chars= 2440 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 209 | text_chars= 2315 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 210 | text_chars= 2502 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 211 | text_chars= 2461 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 212 | text_chars= 2283 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 213 | text_chars= 2615 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 214 | text_chars= 2382 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 215 | text_chars= 2590 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 216 | text_chars= 2221 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 217 | text_chars= 2556 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 218 | text_chars= 2279 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 219 | text_chars= 2315 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 220 | text_chars= 2326 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 221 | text_chars= 2492 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 222 | text_chars= 2371 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 223 | text_chars= 2674 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 224 | text_chars= 2613 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 225 | text_chars= 2531 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 226 | text_chars= 2508 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 227 | text_chars= 2396 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 228 | text_chars= 2391 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 229 | text_chars= 2706 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 230 | text_chars= 2391 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 231 | text_chars= 2151 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 232 | text_chars= 2452 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 233 | text_chars= 2196 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 234 | text_chars= 2157 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 235 | text_chars= 2169 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 236 | text_chars= 2264 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 237 | text_chars= 1724 | images= 1 | Details of Delayed Projects w.r.t. Original Schedule Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) S.No Project Date of Approval (Month/ Year) Ori
Page 238 | text_chars= 2814 | images= 1 | Details of Ongoing Projects having Time and Cost Overruns w.r.t Original Schedule Annexure - VIII (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approv al (M
Page 239 | text_chars= 2584 | images= 1 | Details of Ongoing Projects having Time and Cost Overruns w.r.t Original Schedule (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approv al (Month/ Year) Orig
Page 240 | text_chars= 2737 | images= 1 | Details of Ongoing Projects having Time and Cost Overruns w.r.t Original Schedule (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approv al (Month/ Year) Orig
Page 241 | text_chars= 3371 | images= 1 | Details of Ongoing Projects having Time and Cost Overruns w.r.t Original Schedule (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approv al (Month/ Year) Orig
Page 242 | text_chars= 3232 | images= 1 | Details of Ongoing Projects having Time and Cost Overruns w.r.t Original Schedule (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approv al (Month/ Year) Orig
Page 243 | text_chars= 3290 | images= 1 | Details of Ongoing Projects having Time and Cost Overruns w.r.t Original Schedule (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approv al (Month/ Year) Orig
Page 244 | text_chars= 3456 | images= 1 | Details of Ongoing Projects having Time and Cost Overruns w.r.t Original Schedule (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approv al (Month/ Year) Orig
Page 245 | text_chars= 3741 | images= 1 | Details of Ongoing Projects having Time and Cost Overruns w.r.t Original Schedule (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approv al (Month/ Year) Orig
Page 246 | text_chars= 3615 | images= 1 | Details of Ongoing Projects having Time and Cost Overruns w.r.t Original Schedule (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approv al (Month/ Year) Orig
Page 247 | text_chars= 3258 | images= 1 | Details of Ongoing Projects having Time and Cost Overruns w.r.t Original Schedule (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approv al (Month/ Year) Orig
Page 248 | text_chars= 3417 | images= 1 | Details of Ongoing Projects having Time and Cost Overruns w.r.t Original Schedule (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approv al (Month/ Year) Orig
Page 249 | text_chars= 3593 | images= 1 | Details of Ongoing Projects having Time and Cost Overruns w.r.t Original Schedule (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approv al (Month/ Year) Orig
Page 250 | text_chars= 3546 | images= 1 | Details of Ongoing Projects having Time and Cost Overruns w.r.t Original Schedule (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approv al (Month/ Year) Orig
Page 251 | text_chars= 3440 | images= 1 | Details of Ongoing Projects having Time and Cost Overruns w.r.t Original Schedule (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approv al (Month/ Year) Orig
Page 252 | text_chars= 3609 | images= 1 | Details of Ongoing Projects having Time and Cost Overruns w.r.t Original Schedule (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approv al (Month/ Year) Orig
Page 253 | text_chars= 3531 | images= 1 | Details of Ongoing Projects having Time and Cost Overruns w.r.t Original Schedule (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approv al (Month/ Year) Orig
Page 254 | text_chars= 3475 | images= 1 | Details of Ongoing Projects having Time and Cost Overruns w.r.t Original Schedule (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approv al (Month/ Year) Orig
Page 255 | text_chars= 2304 | images= 1 | Details of Ongoing Projects having Time and Cost Overruns w.r.t Original Schedule (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approv al (Month/ Year) Orig
Page 256 | text_chars= 2222 | images= 1 | Details of Projects Without Date of Commissioning Annexure - IX Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Mont
Page 257 | text_chars= 2580 | images= 1 | Details of Projects Without Date of Commissioning Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Month/Year) Origin
Page 258 | text_chars= 2924 | images= 1 | Details of Projects Without Date of Commissioning Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Month/Year) Origin
Page 259 | text_chars= 2504 | images= 1 | Details of Projects Without Date of Commissioning Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Month/Year) Origin
Page 260 | text_chars= 3305 | images= 1 | Details of Projects Without Date of Commissioning Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Month/Year) Origin
Page 261 | text_chars= 3424 | images= 1 | Details of Projects Without Date of Commissioning Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Month/Year) Origin
Page 262 | text_chars= 3550 | images= 1 | Details of Projects Without Date of Commissioning Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Month/Year) Origin
Page 263 | text_chars= 3466 | images= 1 | Details of Projects Without Date of Commissioning Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Month/Year) Origin
Page 264 | text_chars= 3095 | images= 1 | Details of Projects Without Date of Commissioning Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Month/Year) Origin
Page 265 | text_chars= 2810 | images= 1 | Details of Projects Without Date of Commissioning Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Month/Year) Origin
Page 266 | text_chars= 2972 | images= 1 | Details of Projects Without Date of Commissioning Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Month/Year) Origin
Page 267 | text_chars= 3234 | images= 1 | Details of Projects Without Date of Commissioning Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Month/Year) Origin
Page 268 | text_chars= 3437 | images= 1 | Details of Projects Without Date of Commissioning Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Month/Year) Origin
Page 269 | text_chars= 3342 | images= 1 | Details of Projects Without Date of Commissioning Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Month/Year) Origin
Page 270 | text_chars= 3575 | images= 1 | Details of Projects Without Date of Commissioning Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Month/Year) Origin
Page 271 | text_chars= 3478 | images= 1 | Details of Projects Without Date of Commissioning Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Month/Year) Origin
Page 272 | text_chars= 2397 | images= 1 | Details of Projects Without Date of Commissioning Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Month/Year) Origin
Page 273 | text_chars= 3319 | images= 1 | Details of Projects Without Date of Commissioning Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Month/Year) Origin
Page 274 | text_chars= 2803 | images= 1 | Details of Projects Without Date of Commissioning Costing Rs. 150 Crore and above (April 2024) Date of Commissioning (Month/Year) SI.No Project Date of Approval (Month/Year) Origin
